category,authorList,name,sentence,url,prettyVersion,paragraph,version,download,timestamp,type,id,imports,removed_at
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,1.1.1,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the G4P library. It generates all the source code necessary for the creation of the components and skeleton event handlers for user to complete. The G4P library will need to be installed to run the completed sketch.,1,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1332857457,tool,052,,
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,2.0.1,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the [G4P](http://www.lagers.org.uk) library. It generates all the source code necessary for the creation of the components and skeleton event handlers for the user to complete. The [G4P](http://www.lagers.org.uk) library will need to be installed to run the completed sketch.,3,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1342455943,tool,052,,
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,2.1.0,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the [G4P](http://www.lagers.org.uk) library. It generates all the source code necessary for the creation of the components and skeleton event handlers for the user to complete. The [G4P](http://www.lagers.org.uk) library will need to be installed to run the completed sketch.,4,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1355955708,tool,052,,
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,2.1.0,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the [G4P](http://www.lagers.org.uk) library. It generates all the source code necessary for the creation of the components and skeleton event handlers for the user to complete. The [G4P](http://www.lagers.org.uk) library will need to be installed to run the completed sketch.,5,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1357149732,tool,052,,
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,2.1.1,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the [G4P](http://www.lagers.org.uk) library. It generates all the source code necessary for the creation of the components and skeleton event handlers for the user to complete. The [G4P](http://www.lagers.org.uk) library will need to be installed to run the completed sketch.,6,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1360008196,tool,052,,
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,2.2.0,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the [G4P](http://www.lagers.org.uk) library. It generates all the source code necessary for the creation of the components and skeleton event handlers for the user to complete. The [G4P](http://www.lagers.org.uk) library will need to be installed to run the completed sketch.,7,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1361901672,tool,052,,
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,2.2.1,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the [G4P](http://www.lagers.org.uk) library. It generates all the source code necessary for the creation of the components and skeleton event handlers for the user to complete. The [G4P](http://www.lagers.org.uk) library will need to be installed to run the completed sketch.,8,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1363357864,tool,052,,
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,2.2.2,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the [G4P](http://www.lagers.org.uk) library. It generates all the source code necessary for the creation of the components and skeleton event handlers for the user to complete. The [G4P](http://www.lagers.org.uk) library will need to be installed to run the completed sketch.,9,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1370443575,tool,052,,
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,2.2.3,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the [G4P](http://www.lagers.org.uk) library. It generates all the source code necessary for the creation of the components and skeleton event handlers for the user to complete. The [G4P](http://www.lagers.org.uk) library will need to be installed to run the completed sketch.,10,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1373316493,tool,052,,
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,2.3,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the [G4P](http://www.lagers.org.uk) library. It generates all the source code necessary for the creation of the components and skeleton event handlers for the user to complete. The [G4P](http://www.lagers.org.uk) library will need to be installed to run the completed sketch.,11,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1374596598,tool,052,,
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,2.3.1,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the [G4P](http://www.lagers.org.uk) library. It generates all the source code necessary for the creation of the components and skeleton event handlers for the user to complete. The [G4P](http://www.lagers.org.uk) library will need to be installed to run the completed sketch.,12,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1381592539,tool,052,,
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,2.4.1,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the [G4P](http://www.lagers.org.uk) library. It generates all the source code necessary for the creation of the components and skeleton event handlers for the user to complete. The [G4P](http://www.lagers.org.uk) library will need to be installed to run the completed sketch.,14,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1389148222,tool,052,,
,[Peter Lager](http://www.lagers.org.uk),G4PTool,Graphic design tool for creating user interfaces with G4P.,http://www.lagers.org.uk/g4ptool/index.html,2.4.2,Provides a visual environment for the rapid creation and editing of user interfaces using GUI controls from the [G4P](http://www.lagers.org.uk) library. It generates all the source code necessary for the creation of the components and skeleton event handlers for the user to complete. The [G4P](http://www.lagers.org.uk) library will need to be installed to run the completed sketch.,15,http://www.lagers.org.uk/processing/guibuilder/G4PTool.zip,1400560974,tool,052,,
Data,Marcel Schwittlick,GoogleWeather,Framework for including weather data into Processing.,http://www.onformative.com/lab/google-weather-library-for-processing/,0.8a,,1,http://www.schwittlick-computers.de/GoogleWeather.zip,1333031845,library,053,,
Data,Marcel Schwittlick / onformative,YahooWeather,Framework for including weather data into Processing.,http://www.onformative.com/lab/google-weather-library-for-processing/,0.91,,2,http://www.onformative.com/uploads/googleWeather/YahooWeather.zip,1363984208,library,053,,
GUI,[Florian Jenett](http://www.bezier.de/),Guido,A simple cross mode GUI library,https://github.com/fjenett/Guido,0.0.1,Guido is a small GUI library that is compatible with both Java (standard) and JavaScript modes.,13,http://cloud.github.com/downloads/fjenett/Guido/Guido.zip,1334002297,library,054,,
GUI,[Florian Jenett](http://www.bezier.de/),Guido,A simple cross mode GUI library,https://github.com/fjenett/Guido,0.0.4,Guido is a small GUI library that is compatible with both Java (standard) and JavaScript modes.,143,https://raw.github.com/fjenett/Guido/latest/releases/Guido.zip,1366118758,library,054,,
Simulation,[Florian Jenett](http://www.bezier.de/),Combinatorics,"Generate combinations, variations and permutations",https://github.com/fjenett/combinatorics,0.0.8,"This library provides an easy way to generate combinations, variations and permutations from a given set of values.",3005,http://cloud.github.com/downloads/fjenett/combinatorics/Combinatorics.zip,1334002297,library,055,,
Simulation,[Florian Jenett](http://www.bezier.de/),Combinatorics,"Generate combinations, variations and permutations",https://github.com/fjenett/combinatorics,0.0.11,"This library provides an easy way to generate combinations, variations and permutations from a given set of values.",3018,https://raw.github.com/fjenett/combinatorics/latest/releases/Combinatorics.zip,1366118758,library,055,,
Math,[Florian Jenett](http://www.bezier.de/),Combinatorics,"Generate combinations, variations and permutations",https://github.com/fjenett/combinatorics,0.0.8,"This library provides an easy way to generate combinations, variations and permutations from a given set of values.",3005,http://cloud.github.com/downloads/fjenett/combinatorics/Combinatorics.zip,1334002297,library,056,,
Math,[Florian Jenett](http://www.bezier.de/),Combinatorics,"Generate combinations, variations and permutations",https://github.com/fjenett/combinatorics,0.0.11,"This library provides an easy way to generate combinations, variations and permutations from a given set of values.",3018,https://raw.github.com/fjenett/combinatorics/latest/releases/Combinatorics.zip,1371153336,library,056,,
,[Manindra Moharana](http://quarkninja.blogspot.in/),Sketch Outline,"Provides an outline view of the member variables, functions and classes within a sketch and allows easy navigation between them. Similar to the outline view in Eclipse.",http://code.google.com/p/sketch-outline/,0.1.5,"The list of member variables, functions and inner classes are shown in a tree view. Clicking on any node scrolls and moves the cursor to its definition in the code. Makes navigation within code fast and easy.",1,http://dl.dropbox.com/u/69944346/SketchOutline/SketchOutline.zip,1334002297,tool,057,,
,[Manindra Moharana](http://www.mkmoharana.com/),Sketch Outline,"Provides an outline view of the member variables, functions and classes within a sketch and allows easy navigation between them. Similar to the outline view in Eclipse.",https://github.com/Manindra29/Sketch-Outline,0.1.7,"The list of member variables, functions and inner classes are shown in a tree view. Clicking on any node scrolls and moves the cursor to its definition in the code. Makes navigation within code fast and easy.",2,http://dl.dropbox.com/u/69944346/SketchOutline/SketchOutline.zip,1355955708,tool,057,,
GUI,[Andreas Schlegel](http://www.sojamo.de/),ControlP5,A range of controllers to build custom graphical user interfaces inside a sketch or separate windows.,http://www.sojamo.de/libraries/controlp5,0.7.2,"Includes interface elements such as slider, button, knob, toggle, textfield, dropdown menu, listbox, tabs, charts and more.",72,http://www.sojamo.de/libraries/controlP5/controlP5.zip,1334002297,library,058,,
GUI,[Andreas Schlegel](http://www.sojamo.de/),ControlP5,A range of controllers to build custom graphical user interfaces inside a sketch or separate windows.,http://www.sojamo.de/libraries/controlp5,0.7.3,"Includes interface elements such as slider, button, knob, toggle, textfield, dropdown menu, listbox, tabs, charts and more.",73,http://www.sojamo.de/libraries/controlP5/controlP5.zip,1337790809,library,058,,
GUI,[Andreas Schlegel](http://www.sojamo.de/),ControlP5,A range of controllers to build custom graphical user interfaces inside a sketch or separate windows.,http://www.sojamo.de/libraries/controlp5,0.7.5,"Includes interface elements such as slider, button, knob, toggle, textfield, dropdown menu, listbox, tabs, charts and more.",75,http://www.sojamo.de/libraries/controlP5/controlP5.zip,1342455943,library,058,,
GUI,[Andreas Schlegel](http://www.sojamo.de/),ControlP5,A range of controllers to build custom graphical user interfaces for desktop and android apps.,http://www.sojamo.de/libraries/controlp5,2.0.1,"Includes interface elements such as slider, button, knob, toggle, textfield, dropdown menu, listbox, tabs, charts and more.",77,http://www.sojamo.de/libraries/controlP5/controlP5.zip,1348434996,library,058,,
GUI,[Andreas Schlegel](http://www.sojamo.de/),ControlP5,A range of controllers to build custom graphical user interfaces for desktop and android apps.,http://www.sojamo.de/libraries/controlp5,2.0.3,"Includes interface elements such as slider, button, knob, toggle, textfield, dropdown menu, listbox, tabs, charts and more.",79,http://www.sojamo.de/libraries/controlP5/controlP5.zip,1352479566,library,058,,
GUI,[Andreas Schlegel](http://www.sojamo.de/),ControlP5,A range of controllers to build custom graphical user interfaces for desktop and android apps.,http://www.sojamo.de/libraries/controlp5,2.0.4,"Includes interface elements such as slider, button, knob, toggle, textfield, dropdown menu, listbox, tabs, charts and more.",80,http://www.sojamo.de/libraries/controlP5/controlP5.zip,1357149732,library,058,,
Video & Vision,[Thomas Diewald](http://www.thomasdiewald.com),dLibs_freenect,a kinect library based on the libfreenect-software.,http://thomasdiewald.com/processing/libraries/dLibs_freenect/,2.95,,12,http://thomasdiewald.at/processing/libraries/dLibs_freenect/download/dLibs_freenect.zip,1337790809,library,059,,1361901672
I/O,[Michael Heuer](https://github.com/heuermh) and [Iain Lobb](http://blog.iainlobb.com),Gamepad library for Processing,A port of the Gamepad ActionScript library for Flash.,https://github.com/heuermh/gamepad-processing,1.0,,1,http://cloud.github.com/downloads/heuermh/gamepad-processing/gamepad.zip,1337813594,library,060,,
I/O,[Michael Heuer](https://github.com/heuermh) and [Iain Lobb](http://blog.iainlobb.com),Gamepad,A port of the Gamepad ActionScript library for Flash.,https://github.com/heuermh/gamepad-processing,2.0,Requires Processing 2.0b7 or later.,3,https://dl.dropbox.com/u/87680069/gamepad.zip,1363384076,library,060,,
GUI,[Michael Heuer](https://github.com/heuermh),Piccolo2D library for Processing,"Processing integration for Piccolo2D, a structured 2.5D graphics API for building ZUIs.",https://github.com/heuermh/piccolo2d-processing,1.0,,1,http://cloud.github.com/downloads/heuermh/piccolo2d-processing/piccolo2d.zip,1337813594,library,061,,1363384076
GUI,[Michael Heuer](https://github.com/heuermh),Piccolo2D library for Processing,"Processing integration for Piccolo2D, a structured 2.5D graphics API for building ZUIs.",https://github.com/heuermh/piccolo2d-processing,2.0,,2,http://cloud.github.com/downloads/heuermh/piccolo2d-processing/piccolo2d.zip,1349452872,library,061,,1363384076
GUI,[Michael Heuer](https://github.com/heuermh),Piccolo2D,"Processing integration for Piccolo2D, a structured 2.5D graphics API for building ZUIs.",https://github.com/heuermh/piccolo2d-processing,3.0,Requires Processing 2.0b7 or later.,3,https://dl.dropbox.com/u/87680069/piccolo2d.zip,1363384076,library,061,,1363384076
Animation,[Peter Lager](http://www.lagers.org.uk),sprites,Sprite control and animation for games and graphic applications.,http://www.lagers.oerg.uk/s4p,2.0.2,"Provides complete control over sprite image animation, sprite movement and collision detection. Examples can be seen [here](http://www.lagers.org.uk/s4p/applets/s4p_showcase)",4,http://www.lagers.org.uk/processing/sprites/sprites.zip,1342455943,library,062,,
Animation,[Peter Lager](http://www.lagers.org.uk),sprites,Sprite control and animation for games and graphic applications.,http://www.lagers.oerg.uk/s4p,2.0.3,"Provides complete control over sprite image animation, sprite movement and collision detection. Examples can be seen [here](http://www.lagers.org.uk/s4p/applets/s4p_showcase)",5,http://www.lagers.org.uk/processing/sprites/sprites.zip,1357326799,library,062,,
Animation,[Peter Lager](http://www.lagers.org.uk),Sprites,Sprite control and animation for games and graphic applications.,http://www.lagers.org.uk/s4p,2.0.4,"Provides complete control over sprite image animation, sprite movement and collision detection. Examples can be seen [here](http://www.lagers.org.uk/s4p/applets/s4p_showcase)",6,http://www.lagers.org.uk/processing/sprites/Sprites.zip,1363384076,library,062,,
Animation,[Peter Lager](http://www.lagers.org.uk),Sprites,Sprite control and animation for games and graphic applications.,http://www.lagers.org.uk/s4p,2.0.5,"Provides complete control over sprite image animation, sprite movement and collision detection. Examples can be seen [here](http://www.lagers.org.uk/s4p/applets/s4p_showcase)",7,http://www.lagers.org.uk/processing/sprites/Sprites.zip,1400560974,library,062,,
Language,[Daniel Howe](http://mrl.nyu.edu/~dhowe),RiTa,A collection of tools for natural language processing and generative writing.,http://rednoise.org/rita/,1.0.14,,1014,http://www.rednoise.org/rita/RiTa.zip,1344193854,library,063,,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing.,http://rednoise.org/rita/,0.9.01,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing, and are free and open-source (via a GPL license).",0901,http://www.rednoise.org/rita/RiTa.zip,1357832154,library,063,,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing.,http://rednoise.org/rita/,0.9.20,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing, and are free and open-source (via a GPL license).",1020,http://www.rednoise.org/rita/RiTa.zip,1357835106,library,063,,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing.,http://rednoise.org/rita/,0.9.22,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing, and are free and open-source (via a GPL license).",1022,http://www.rednoise.org/rita/RiTa.zip,1360008196,library,063,,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing.,http://rednoise.org/rita/,1.0.30,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing, and are free, libre, and open-source (via a GPL license).",1030,http://www.rednoise.org/rita/RiTa.zip,1371153336,library,063,,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing.,http://rednoise.org/rita/,1.0.33,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing, and are free, libre, and open-source (via a GPL license).",1033,http://www.rednoise.org/rita/RiTa.zip,1372724271,library,063,,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing.,http://rednoise.org/rita/,1.0.35,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing, and are free, libre, and open-source (via a GPL license).",1035,http://www.rednoise.org/rita/RiTa.zip,1374167139,library,063,,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing.,http://rednoise.org/rita/,1.0.37,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing, and are free, libre, and open-source (via a GPL license).",1037,http://www.rednoise.org/rita/RiTa.zip,1374249118,library,063,,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing.,http://rednoise.org/rita/,1.0.39,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing, and are free, libre, and open-source (via a GPL license).",1039,http://www.rednoise.org/rita/RiTa.zip,1377288365,library,063,,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing.,http://rednoise.org/rita/,1.0.40,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing, and are free, libre, and open-source (via a GPL license).",1040,http://www.rednoise.org/rita/RiTa.zip,1381592539,library,063,,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing (works in Java & JavaScript modes).,http://rednoise.org/rita/,1.0.42,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing and NodeJS, and are free, libre, and open-source (via a GPL license).",1042,http://www.rednoise.org/rita/RiTa.zip,1383693594,library,063,rita,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing (works in Java & JavaScript modes).,http://rednoise.org/rita/,1.0.43,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing and NodeJS, and are free, libre, and open-source (via a GPL license).",1043,http://www.rednoise.org/rita/RiTa.zip,1385354062,library,063,rita,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing (works in Java & JavaScript modes).,http://rednoise.org/rita/,1.0.46,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing and NodeJS, and are free, libre, and open-source (via a GPL license).",1046,http://www.rednoise.org/rita/RiTa.zip,1391969062,library,063,rita,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing (works in Java & JavaScript modes).,http://rednoise.org/rita/,1.0.47,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing and NodeJS, and are free, libre, and open-source (via a GPL license).",1047,http://www.rednoise.org/rita/RiTa.zip,1393033064,library,063,rita,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing (works in Java & JavaScript modes).,http://rednoise.org/rita/,1.0.49,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing and NodeJS, and are free, libre, and open-source (via a GPL license).",1049,http://www.rednoise.org/rita/RiTa.zip,1393424310,library,063,rita,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing (works in Java & JavaScript modes).,http://rednoise.org/rita/,1.0.52,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing and NodeJS, and are free, libre, and open-source (via a GPL license).",1052,http://www.rednoise.org/rita/RiTa.zip,1394835392,library,063,rita,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing (works in Java & JavaScript modes).,http://rednoise.org/rita/,1.0.53,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing and NodeJS, and are free, libre, and open-source (via a GPL license).",1053,http://www.rednoise.org/rita/RiTa.zip,1396540706,library,063,rita,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing (works in Java & JavaScript modes).,http://rednoise.org/rita/,1.0.56,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing and NodeJS, and are free, libre, and open-source (via a GPL license).",1056,http://www.rednoise.org/rita/RiTa.zip,1397830832,library,063,rita,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing (works in Java & JavaScript modes).,http://rednoise.org/rita/,1.0.61,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing and NodeJS, and are free, libre, and open-source (via a GPL license).",1061,http://www.rednoise.org/rita/RiTa.zip,1400560974,library,063,rita,
Language,[Daniel C. Howe](http://rednoise.org/~dhowe),RiTa,A library for experiments in natural language and generative writing (works in Java & JavaScript modes).,http://rednoise.org/rita/,1.0.63,"RiTa is a library for experiments in natural language and generative writing. Components include text-generation (via context-free grammars and Markov-chains), tagging (for syllables, phonemes, stresses, and parts-of-speech), conjugation, pluralization, stemming, letter-to-phoneme mapping, text-mining, a user-customizable lexicon, and facilities for text display and animation. RiTa and RiTaJS (the JavaScript version) work alone or in conjunction with Processing and NodeJS, and are free, libre, and open-source (via a GPL license).",1063,http://www.rednoise.org/rita/RiTa.zip,1402241563,library,063,rita,
Utilities,[Philippe Lhoste](http://Phi.Lho.free.fr/),PGraphicsSVG,Allows Processing to export the drawings of a sketch in SVG format.,http://Phi.Lho.free.fr/programming/Processing/PGraphicsSVG/,1.2,"It is used in a way similar to PGraphicsPDF, as a renderer / recorder. It uses the Apache Batik library.",102,http://phi.lho.free.fr/programming/Processing/PGraphicsSVG/PGraphicsSVG.zip,1348434996,library,064,,1361901672
Hardware,[James Caska](http://www.muvium.com),Frappuccino,Processing Library with Arduino Java port and toolkit for deploying Apps to Muvium Java Micros.,http://www.muvium.com,1.0,Develop 'Arduino' applications directly from Processing using the full power of the Java language and cross-platform driverless USB HID deployment to V18'O development boards.,1,http://www.muvium.com/frappuccino/frappuccino.zip,1352479566,library,064,,1361901672
Hardware,[James Caska](http://www.muvium.com),Frappuccino,Processing Library with Arduino Java port and toolkit for deploying Apps to Muvium Java Micros.,http://www.muvium.com,1.1,Develop 'Arduino' applications directly from Processing using the full power of the Java language and cross-platform driverless USB HID deployment to V18'O development boards.,2,http://www.muvium.com/frappuccino/frappuccino.zip,1354039829,library,064,,1361901672
Hardware,[James Caska](http://www.muvium.com),Frappuccino,Processing Library with Arduino Java port and toolkit for deploying Apps to Muvium Java Micros.,http://www.muvium.com,1.0,Develop 'Arduino' applications directly from Processing using the full power of the Java language and cross-platform driverless USB HID deployment to V18'O development boards.,1,http://www.muvium.com/frappuccino/frappuccino.zip,1348434996,library,065,,
Data,[Maxime Walzberg (Nucky)](http://www.nucky.io/),Share,"Classes to create a poll in a Processing sketch, and to read/send string messages to a server from a sketch.",http://sharelib.nucky.io/,2,,2,http://www.nucky.io/public/share.zip,1354039829,library,065,,
